zip,exante_share_baseline,exante_share_alt2,exante_share_alt1
37863,.019145021,.015020197,.013265306
37865,.026914945,.023480734,.023345236
37870,.012333555,.01125964,.012599469
37871,.02267145,.017103165,.018914072
37873,.0093524465,.010737482,.012380616
37874,.016255308,.015377329,.01623914
37876,.024110187,.020674471,.021535939
37877,.024919389,.020330369,.0220022
37879,.0082202544,.0097015817,.0088509321
37880,.016174819,.014416315,.012076354
37885,.016595654,.016343826,.017443445
37890,.028021414,.016485214,.016632952
37909,.031845246,.025452673,.024502803
37912,.028539252,.025427872,.027331557
37914,.021311039,.02033486,.019591337
37915,.013577756,.012118462,.010883215
37917,.025472054,.020816769,.023833705
37918,.031450745,.02744275,.029800583
37919,.024658304,.0217674,.020223869
37920,.024481954,.021155573,.01998915
37921,.030661311,.027137114,.028504979
37922,.030078266,.023931541,.021685904
37923,.033132721,.027433125,.024980279
37924,.024773933,.024845483,.030135544
37931,.029770825,.027294667,.027895438
37932,.032031819,.025896104,.026935313
37938,.02941273,.024918865,.026132258
38001,.016575253,.013541886,.012413289
38002,.038084604,.032302547,.028848665
38004,.041729074,.032477982,.031066203
38006,.015686855,.015451664,.017399268
38008,.022021163,.016825235,.016735708
38011,.033688456,.029051684,.026912412
38012,.02482016,.016189191,.017072897
38016,.039359171,.034422837,.031878617
38017,.022625074,.019905012,.016449127
38018,.045625284,.036154829,.03191204
38019,.025634585,.020513987,.019690875
38023,.020922704,.021305397,.020256776
38024,.021235542,.016552897,.017072877
38028,.018398387,.016476396,.014453851
38052,.021278029,.01466193,.015951386
38053,.030247428,.022729559,.021672703
38058,.033528045,.028814329,.028041543
38059,.025952235,.019121062,.018708508
38060,.061915811,.041486528,.037439045
38067,.016927538,.020980518,.019629225
38068,.025406325,.021369006,.021245422
38103,.03034899,.035716001,.037891004
38104,.027792929,.023656219,.022546912
38106,.015934529,.013995052,.0097304406
38107,.019127052,.018003182,.014450015
38108,.017901273,.014472014,.010018663
38109,.022992434,.019917876,.016182156
38111,.033304647,.02650292,.022672826
38112,.02396103,.01945287,.017513325
38114,.018260278,.015889624,.013120291
38115,.031485256,.020658726,.018386859
38116,.023494428,.019290259,.01717242
38117,.041082133,.034013811,.032750729
38118,.031087976,.023401894,.018226111
38119,.027399402,.023810612,.021873247
38120,.030685339,.022341572,.022156423
38122,.033878375,.025921246,.022279793
38125,.050069232,.034767084,.029001674
38127,.02469331,.020391503,.016049435
38128,.034326628,.026509335,.022967961
38133,.043584775,.031143619,.02806025
38134,.03077675,.02550398,.02633624
38135,.041153193,.031383801,.028091071
38138,.022722565,.020100018,.020311441
38139,.017435191,.015814841,.01395065
38141,.064497992,.041357491,.033445351
38225,.013349673,.012755467,.013588324
38229,.016643748,.012566281,.013071896
38230,.013820836,.011102758,.0088781277
38237,.020408619,.015848409,.016423995
38301,.016438575,.015683193,.016362175
38305,.032410875,.025718758,.025303075
38310,.018412085,.015486552,.015832482
38326,.018662753,.017988008,.022374146
38343,.014341188,.015988033,.016663399
38357,.018524643,.014026015,.012326657
38372,.01643482,.013762773,.013308148
38375,.015035886,.014365281,.012050266
38401,.026463784,.021446425,.022169689
38425,.014981141,.014657981,.016313214
38449,.028299809,.021560436,.020009307
38451,.031076286,.020445937,.01627977
38456,.013961626,.014372619,.015865609
38464,.019179113,.016400332,.017340232
38468,.01597492,.016284203,.019636154
38469,.027711993,.017648321,.015768243
38474,.019574791,.016269198,.019584803
38478,.022568036,.018766791,.019468561
38483,.01957952,.017850922,.02281918
38485,.015584036,.013581524,.016196206
38501,.021602945,.017904609,.019068308
38506,.025118463,.020912299,.021872468
38544,.018344775,.014388241,.019882513
38547,.027860183,.022652993,.018532818
38555,.019922467,.015997915,.015140783
38558,.020927262,.019726401,.021215208
38572,.022989649,.015937589,.013680436
38574,.013956475,.012230485,.011745863
38583,.016087212,.014096481,.012626098
41001,.028610844,.02164932,.023719249
41011,.026251376,.020625902,.01979739
41014,.032319549,.027634645,.026219064
41015,.030768976,.025293695,.024535475
41016,.039710574,.034866169,.031782355
41017,.028905546,.021700243,.019468324
41018,.037964012,.030058201,.030257689
41051,.03911446,.031868234,.028904457
41071,.034114722,.026390919,.024563456
41073,.044102922,.032081701,.032696176
41074,.036190595,.028031291,.028316405
41075,.024867332,.021538198,.019101227
41076,.035349723,.026504431,.026332991
43004,.06291052,.049489457,.036395978
43015,.040910624,.028735632,.022913095
43016,.029958062,.0259395,.025372336
43017,.020035017,.018375373,.019406881
43021,.025013274,.020548755,.02015527
43023,.02615514,.019648636,.018006431
43025,.037601441,.024300991,.022284122
43026,.038701948,.031199653,.026772873
43031,.03196533,.02422375,.021020656
43035,.048192319,.033274759,.026262896
43040,.038727015,.028417099,.023374461
43046,.03912124,.027456399,.030021142
43054,.028915863,.029861085,.023968656
43055,.033624042,.0243818,.020493289
43056,.034381133,.024738861,.022229793
43061,.034689143,.023805944,.022637442
43062,.045485128,.031695992,.025256382
43064,.020229762,.02133269,.016595485
43065,.034516402,.02498062,.019943245
43068,.035432186,.026929311,.022726599
43074,.036962964,.027351625,.019113054
43076,.040459525,.024663042,.018081367
43081,.032155696,.025190892,.023603627
43082,.031359393,.02214364,.019059144
43085,.033157635,.026547471,.025518822
43103,.029119372,.024322545,.022433622
43105,.029164402,.023673233,.021503497
43107,.043465324,.026126795,.023308959
43110,.048033658,.0345212,.031958163
43112,.031762172,.021847822,.022928769
43113,.028035814,.021634551,.021922536
43119,.050754596,.03716597,.032324698
43123,.038710054,.029592874,.02456194
43125,.04150157,.029201573,.025683513
43130,.03095201,.023792995,.022452056
43140,.03070605,.024291925,.022728994
43143,.028644223,.023672199,.025297619
43146,.034519602,.030796573,.027351005
43147,.032965515,.026274966,.022733618
43162,.032267656,.024630113,.025287356
43201,.012590045,.011938798,.013130558
43202,.025847662,.01998418,.018320484
43203,.021236366,.013831602,.010384216
43204,.036087528,.026786366,.02383863
43205,.0233215,.017641917,.011515665
43206,.031777717,.02389575,.017867779
43207,.036390614,.029178938,.024498885
43209,.026486117,.020728266,.019356726
43211,.030701406,.019078171,.013979582
43212,.02183478,.016590634,.016551072
43213,.026399352,.019369585,.019134142
43214,.032266855,.027429877,.025447119
43215,.021564187,.021132339,.01895671
43219,.028062088,.026234996,.021737676
43220,.022508457,.017820157,.019059161
43221,.031095278,.025118301,.023664396
43222,.016052036,.0094059063,.0083415117
43223,.038099721,.02551193,.020892151
43224,.037288446,.024691498,.020639792
43227,.035961442,.025531497,.020421753
43228,.038055215,.027122755,.022093138
43229,.02979696,.022039138,.020202717
43230,.034504093,.02829711,.027934225
43231,.044213038,.031027965,.023599066
43232,.032661334,.024642777,.020285133
43235,.028868472,.021797109,.020607011
43240,.10711148,.05778265,.034171809
43344,.048770804,.028478408,.019386953
43402,.025372207,.01933632,.019260919
43450,.03379852,.023810817,.0264
43460,.030015655,.024865162,.020532491
43465,.029111328,.023683425,.023828648
43528,.027420171,.02262737,.019611338
43537,.029298918,.023560006,.023200082
43542,.023911953,.02197591,.018556701
43551,.028285664,.022395873,.021083374
43560,.026136983,.021519979,.02029065
43566,.029168578,.0241779,.025945144
43571,.030855823,.023100303,.021299254
43605,.025411688,.018652104,.01577751
43606,.032670844,.02389396,.021737617
43607,.028071938,.019109063,.015631428
43608,.02460405,.019755175,.015746063
43609,.029845985,.023002334,.018768469
43611,.034428101,.026590539,.024136828
43612,.045676816,.031783305,.025798129
43613,.044945695,.032812558,.026086956
43614,.034093529,.027520651,.025434274
43615,.032628175,.024889359,.022698106
43616,.030491123,.02405975,.019452989
43617,.031213166,.021400444,.020536223
43619,.033144794,.025258206,.021751573
43623,.031127214,.023837147,.021587946
44001,.028109569,.02107217,.019038273
44003,.029498041,.023292797,.020250723
44004,.030154286,.022437578,.01987103
44011,.028084485,.023656515,.020276843
44012,.028409243,.023645654,.023039121
44017,.034307376,.028550435,.029101856
44021,.021421796,.022295024,.019162526
44022,.022841608,.017147161,.015857365
44023,.021966645,.01892872,.018776648
44024,.029501915,.021347733,.020578586
44026,.030153574,.021710165,.02008744
44028,.022015166,.021502409,.021064129
44030,.028310897,.020202711,.017111978
44035,.033499002,.025475113,.021325467
44039,.037399378,.030440819,.028077649
44041,.030601852,.022578873,.020616552
44044,.029439004,.023331132,.021335807
44047,.034341406,.02458244,.026065242
44050,.030689247,.026348567,.022629553
44052,.027970741,.023062373,.019675603
44053,.026333747,.023209788,.021955751
44054,.037465263,.028487958,.025141841
44055,.034236066,.021625947,.017759681
44056,.035406549,.026659366,.024837084
44057,.034084655,.02585189,.022839097
44060,.03221928,.025286566,.023977211
44062,.035672318,.02634524,.026906418
44065,.023175757,.021892596,.018995492
44067,.0359913,.027230272,.024306722
44070,.028684283,.024920948,.024746571
44072,.021259511,.017699787,.013043478
44074,.028244719,.021378329,.021607338
44076,.033500217,.025277741,.027410513
44077,.034063268,.02565366,.02307382
44081,.028437937,.023153469,.023246329
44084,.044006962,.027825037,.028850062
44085,.04789554,.031404421,.031235211
44087,.031777326,.024089852,.021346815
44089,.028563421,.022916133,.022058185
44090,.033644997,.025629634,.023662042
44092,.029260505,.025035428,.024223188
44094,.02536704,.021728199,.021194149
44095,.037040148,.028868947,.026092656
44102,.023133336,.01636138,.01132009
44103,.014564862,.011597227,.0088524586
44104,.013518377,.010321599,.010628787
44105,.03067789,.020282019,.014974368
44106,.015483303,.012374348,.011581186
44107,.028730335,.022602852,.020181255
44108,.023054717,.015689949,.012574223
44109,.033603594,.023926193,.018939395
44110,.033986818,.019846613,.013674582
44111,.037927255,.028573666,.024348235
44112,.026846414,.017137181,.013711889
44113,.018439526,.017345116,.017015282
44116,.029279506,.02457922,.020850593
44117,.036787819,.025003849,.01965718
44118,.035220269,.026562549,.022927109
44119,.047544196,.031769454,.026517084
44120,.02201454,.017388668,.014334196
44121,.044312645,.03295606,.02969737
44122,.023538319,.020094333,.019363035
44123,.045341644,.030091226,.02522406
44124,.031822134,.026297709,.025717808
44125,.041215252,.031891115,.026465535
44126,.0353195,.029283667,.027108189
44127,.018258799,.011493244,.010778859
44128,.028904861,.022234933,.019119287
44129,.0371693,.029892299,.02588447
44130,.031143637,.025251575,.022421043
44131,.027545996,.023987291,.022392876
44132,.037997983,.028306339,.020069515
44133,.02543941,.020661257,.019911995
44134,.038609788,.03034931,.027644496
44135,.045037203,.031310886,.0245256
44136,.022442963,.018445391,.01974001
44137,.046329707,.034699518,.027978277
44138,.028244894,.025121169,.021936068
44139,.024678046,.019121718,.019011406
44140,.035791717,.025980232,.024427345
44141,.025273552,.020189593,.019782778
44142,.031563431,.025858192,.024390243
44143,.02512964,.023015151,.022036342
44144,.037343472,.027507665,.02401673
44145,.026771776,.02175919,.021345465
44146,.032540701,.024154622,.021373894
44147,.028652955,.025934076,.022397893
44149,.036560521,.024409931,.021632181
44201,.030513534,.023484915,.024860695
44202,.027505424,.022841724,.021683766
44203,.032229394,.02482067,.02237596
44212,.032095779,.025933295,.022849374
44215,.040543452,.029190624,.021192053
44216,.030680628,.023935115,.022078304
44221,.035030182,.027409134,.025659611
44223,.036984969,.028758356,.027080372
44224,.027831297,.02209774,.021275043
44231,.034170877,.023501649,.023949955
44233,.02594774,.019733584,.020661157
44236,.018691424,.016154857,.015023528
44240,.027328966,.021528864,.020663098
44241,.031761769,.026659558,.022484591
44255,.026394568,.020636359,.018290598
44256,.029400665,.022894103,.020970827
44260,.030832818,.023365265,.020889072
44262,.033048958,.024915259,.023904383
44266,.031731371,.023949057,.023486545
44272,.02680243,.024409965,.021390375
44273,.029545143,.024058873,.025545171
44278,.025875526,.023159655,.020225963
44280,.030243186,.021715445,.019106567
44281,.029292958,.023807183,.0205986
44286,.026384149,.019940341,.019381633
44301,.042539358,.028586425,.024460586
44302,.031280886,.023041276,.017857144
44303,.02513417,.021593506,.023597065
44305,.041199479,.028621798,.024659123
44306,.034380041,.020730767,.017707903
44307,.024163086,.015632136,.011597938
44310,.039778017,.025842967,.018671898
44311,.017951882,.010941106,.0072392235
44312,.036777161,.027102342,.022411475
44313,.029965892,.025884651,.025862578
44314,.034769673,.027455194,.024737695
44319,.031557336,.025772382,.024142779
44320,.034666047,.024126628,.021811813
44321,.028975587,.023196368,.021054784
44333,.023587676,.02003384,.020340804
44410,.035728678,.023741463,.021375107
44420,.029236386,.020617515,.018225331
44425,.031081168,.022121744,.019708887
44437,.033517007,.023707649,.022392834
44438,.024769271,.015742499,.013493253
44444,.027032983,.021337777,.018590344
44446,.028054236,.018684354,.01730226
44481,.033731222,.02209048,.021092132
44483,.031901509,.022189898,.020120965
44484,.030893464,.021838807,.021796482
44485,.025354771,.017424181,.015026907
44505,.022519574,.01710582,.015171571
44601,.031970665,.02044338,.018210646
44614,.036109768,.026782757,.021467514
44632,.028399771,.021419588,.020740313
44641,.029731264,.023932848,.02256532
44646,.033598077,.023414038,.021394087
44647,.034447171,.025990251,.02383019
44657,.031033101,.022501389,.021365732
44662,.029014315,.022374028,.018552037
44685,.028812241,.023137255,.023328561
44703,.031567298,.020709503,.017255547
44704,.017473046,.016421108,.014746544
44705,.025892165,.019465441,.015010399
44706,.032390989,.022388401,.019797079
44707,.0243873,.017295951,.015406664
44708,.031204142,.024066539,.022233566
44709,.031655181,.025305744,.024461601
44710,.042591933,.027890431,.024830699
44714,.036760934,.02707158,.020929467
44718,.02343755,.017643074,.017839335
44720,.028108804,.021762673,.02158691
44721,.034318484,.024956513,.022267206
44730,.028421881,.022598339,.027884834
45002,.027818525,.019886643,.021068739
45005,.037518468,.025596689,.023198904
45011,.032623231,.023382686,.020446591
45013,.033156086,.026163716,.025008544
45014,.033504982,.024490256,.021958953
45015,.039223529,.029682344,.02788792
45030,.029715154,.024407504,.021965599
45036,.032970376,.024540579,.022712464
45039,.037151851,.033122111,.026973976
45040,.037470371,.026383091,.021753117
45042,.035479665,.024660291,.022714892
45044,.032668829,.024278164,.021250159
45050,.039026741,.034125064,.033720739
45052,.022962688,.018149072,.015810277
45056,.023608852,.019956954,.018802371
45066,.032137509,.024634732,.022937242
45067,.050208349,.033677332,.026372874
45068,.027443947,.022359073,.020127706
45069,.029762207,.023628185,.022306485
45102,.041520406,.030297147,.025555631
45103,.034903571,.026537912,.02400477
45106,.034463521,.023975905,.023452848
45107,.037098035,.026376775,.023716602
45118,.036711596,.027001958,.016318785
45121,.031057734,.022151042,.020085838
45122,.032450229,.023143485,.018398268
45140,.027536178,.021512555,.019832576
45150,.031865995,.024585241,.020789731
45152,.029387051,.02714394,.02757502
45154,.04266962,.028688427,.026889654
45157,.02998306,.021381723,.019909076
45167,.022936005,.016762342,.01446281
45171,.040117398,.023676554,.020257387
45176,.037182257,.025694476,.02346631
45202,.017701564,.014818915,.015051395
45204,.022565451,.017069759,.015789473
45205,.032159973,.02202905,.014252036
45206,.017757241,.017545439,.01631137
45207,.026875053,.018953145,.017515924
45208,.029911747,.023234241,.020874264
45209,.03546752,.02892179,.027381128
45211,.036748249,.028454972,.024029817
45212,.035711907,.026063424,.022753913
45213,.031968713,.025129255,.022908367
45214,.012140147,.010260431,.0079537239
45215,.027471488,.020326082,.017538477
45216,.031738229,.025875639,.021332864
45217,.028436678,.023694832,.026239067
45219,.013903659,.012002844,.012438235
45220,.01598119,.012073875,.011063072
45223,.027943185,.018661205,.015478972
45224,.036310378,.02670617,.022287119
45225,.010362419,.0075690718,.0056194807
45226,.026713463,.024933156,.018672723
45227,.033197425,.026302613,.023716783
45229,.017461225,.012948419,.01214338
45230,.035772566,.028195303,.026177175
45231,.040734723,.029131275,.024394665
45233,.025146553,.018844083,.0161631
45236,.03804066,.02890517,.024025252
45237,.02944264,.022619247,.020255864
45238,.035033192,.027009724,.024410358
45239,.042907167,.029965747,.025964024
45240,.034987379,.026386309,.023258422
45241,.025973583,.020000152,.019711288
45242,.027563334,.021195998,.018936729
45243,.024224607,.018498817,.016052432
45244,.024804628,.020162322,.021151761
45245,.031224614,.023583472,.022084251
45246,.031891685,.022575457,.01955336
45247,.025850506,.021132609,.01916175
45248,.033073787,.02688301,.026078464
45249,.020117378,.015296962,.015316827
45251,.04069199,.02917053,.025245724
45252,.032820817,.024679707,.024344062
45255,.026864665,.021296544,.019123195
45305,.028432513,.022163987,.023309391
45309,.03356019,.022820562,.021703232
45314,.022392998,.018281747,.015410959
45315,.040756449,.028374074,.025021821
45322,.038009427,.029308725,.025945442
45323,.02945929,.021847308,.019740259
45324,.030423937,.022105055,.020626992
45327,.035739515,.026690045,.023617055
45335,.03606274,.025978768,.023347925
45342,.036255796,.025434533,.022480329
45344,.034640547,.024017921,.021541081
45345,.03165919,.024321467,.020759612
45368,.033102985,.021917377,.020169541
45369,.028848404,.022343623,.025244299
45377,.029406503,.023043105,.024285447
45385,.030919533,.023441469,.020716082
45387,.025300657,.02096981,.019266792
45402,.013349673,.016677454,.011710005
45403,.032789711,.019902991,.011494253
45404,.025861001,.018342989,.015362458
45405,.033252101,.023160301,.019668158
45406,.033228334,.02213363,.017115295
45409,.03500082,.028559145,.025864096
45410,.040666211,.025658993,.018861681
45414,.027869176,.020915739,.021186739
45415,.031021511,.026566377,.024393104
45416,.048410896,.026367037,.016806724
45417,.029851392,.018511763,.014556683
45419,.035798002,.027332263,.025367785
45420,.043654397,.030998593,.028204825
45424,.040362984,.028890982,.026124045
45426,.030585,.023259005,.02015217
45429,.031354722,.024931109,.025701184
45430,.029305013,.023651484,.023479385
45431,.026581321,.02226709,.021481654
45432,.035780452,.026495583,.027174957
45434,.028744573,.022803973,.022711787
45439,.037987582,.02595724,.02413157
45440,.023942217,.02020565,.01916955
45449,.034099162,.027098937,.024041895
45458,.028666465,.021896305,.020546636
45459,.025787966,.021763524,.020655835
45502,.027463637,.020726258,.019744961
45503,.03296994,.024287986,.020911554
45504,.030783083,.021874849,.018837459
45505,.030623779,.019768635,.01793161
45506,.027843397,.018344732,.016596483
45801,.025293658,.019283859,.017932257
45804,.020164089,.014334202,.012678982
45805,.029114747,.023516901,.02478154
45806,.033272017,.024163408,.024756853
45807,.027175274,.022454208,.024216192
45817,.03441583,.023244537,.022367194
45833,.034572735,.021755332,.019418741
45850,.025571857,.022236208,.025262339
45865,.035925724,.025026901,.023221634
45869,.031344406,.023044193,.023076924
45872,.037627861,.025676683,.025955299
45885,.036994521,.024146715,.021684546
45887,.029433262,.022303103,.021395348
45895,.035379458,.024058783,.024577696
46107,.038201414,.024836855,.025677102
46113,.062387642,.036570936,.03376535
46201,.028157637,.018776335,.016597511
46202,.020269237,.016544119,.01466241
46203,.02911862,.023422692,.020830484
46204,.016954003,.017500807,.019923372
46205,.028745899,.024192393,.024689762
46208,.025044749,.020234859,.020383487
46214,.030204443,.023644628,.020851551
46217,.038261939,.032224067,.029041288
46218,.029706515,.019719152,.015543412
46219,.035830289,.025917528,.024421953
46220,.035930637,.028565401,.02787938
46221,.036974195,.027337566,.024884792
46222,.029009348,.018849222,.014583801
46224,.02489057,.017578669,.016191386
46226,.034566637,.022265971,.019823533
46227,.028912656,.019891916,.019521937
46228,.041797206,.028888766,.02644109
46229,.03829943,.027449921,.027909234
46231,.043757468,.042094901,.033702884
46234,.041538764,.030445712,.028039642
46235,.039783508,.03074595,.031216964
46236,.034529749,.025595523,.02216172
46237,.042059783,.030534139,.027305333
46239,.036640771,.033182338,.035739049
46240,.023707978,.018294068,.016872305
46241,.037303291,.024645787,.023842376
46250,.023471855,.018869054,.018484151
46254,.045028836,.029646212,.025733516
46256,.026289439,.020477304,.02201182
46259,.027314587,.022126967,.025900027
46260,.023590863,.018217443,.01795998
46268,.043197706,.028658265,.024129845
46278,.021372721,.019809313,.019636964
46303,.034012295,.025358766,.021059487
46304,.027038107,.022207092,.021825397
46307,.028057721,.02413821,.021196455
46311,.02747117,.022796091,.022709964
46312,.016965127,.017065536,.015041706
46319,.030252049,.024791263,.020567834
46321,.023230895,.021846633,.019519337
46322,.035123516,.026566774,.020292064
46323,.034242835,.02815724,.026311889
46324,.036532748,.03108043,.026906844
46327,.026941419,.024649516,.01872899
46341,.029481541,.023048805,.021880945
46342,.033564888,.028568994,.024167335
46347,.034432165,.027341861,.022257052
46356,.031078601,.024607426,.022426184
46368,.029640894,.024235303,.025352553
46373,.021334564,.018136179,.014758972
46375,.020543041,.021988431,.018906942
46383,.024634985,.020965287,.021831932
46385,.032058276,.022576455,.02228719
46394,.022598388,.025463931,.021630391
46403,.023954965,.020870829,.01863528
46405,.028173637,.024801064,.023669431
46408,.031115558,.022243686,.018973924
46410,.03815743,.029363794,.029388297
46507,.028116271,.020578697,.021505376
46514,.033603292,.023919104,.024370668
46516,.033073511,.022424944,.022462312
46517,.027424969,.021525443,.023106191
46526,.026392037,.021784512,.022663876
46528,.030610895,.021894842,.02135516
46540,.029208632,.020483684,.022081595
46550,.030792799,.02240069,.024637496
48003,.034878053,.018865524,.017249528
48005,.026572203,.01797903,.019241048
48009,.034321439,.022480303,.018204691
48015,.047336001,.030266067,.020783521
48017,.043678328,.032282397,.026352612
48021,.056316752,.039488114,.026770251
48025,.02116815,.015758405,.013037181
48026,.029957734,.022775194,.018769654
48030,.057225496,.037718166,.026514418
48034,.028628195,.02212592,.014758391
48035,.037256375,.027287781,.02347186
48036,.025848735,.020010626,.017335383
48038,.026160007,.022415292,.01860336
48042,.030117288,.021048378,.019214749
48043,.043101102,.030555079,.022432489
48044,.033203427,.021333344,.016895678
48045,.026323492,.020459803,.020016246
48047,.036662228,.024114117,.020526174
48051,.029759152,.02556284,.022537086
48062,.031315301,.023132322,.022575516
48065,.023214687,.015889427,.012936262
48066,.049274243,.033575464,.026883818
48067,.050534111,.03703903,.030100916
48070,.022802891,.016420409,.016245488
48071,.043248571,.031872883,.024422111
48072,.050069176,.036772426,.026499175
48073,.039529022,.030486897,.025527427
48075,.036791481,.029063122,.023039432
48076,.035663925,.027141633,.0216647
48080,.044338688,.032486171,.026728682
48081,.039147541,.02771708,.025013521
48082,.041995067,.029381508,.025253378
48083,.032528456,.024774872,.018803965
48084,.01866156,.01614612,.0147408
48085,.033973593,.018851211,.017179713
48088,.04504304,.028475041,.023484364
48089,.053159151,.034962051,.025502697
48091,.044938434,.031661674,.025025509
48092,.038885232,.027633825,.024159906
48093,.036310956,.027242344,.024948025
48094,.026981246,.01748004,.014174518
48098,.018155074,.013634146,.0152443
48101,.036875933,.027759025,.023485536
48103,.029622173,.021678543,.018270809
48104,.027615102,.019196896,.014491875
48105,.025063857,.018624803,.015736628
48108,.029094324,.021729451,.017293455
48111,.031020403,.023585932,.016746586
48114,.020188289,.015140732,.014626257
48116,.026038809,.019057041,.015710918
48117,.020476965,.017783703,.018137189
48118,.021940246,.019377932,.019030759
48122,.04031178,.032033194,.023591494
48124,.037356406,.028312311,.023860399
48125,.051378984,.035431691,.029246999
48126,.043431722,.027324572,.022160329
48127,.036998026,.027852127,.024055427
48128,.034415022,.028120058,.02798456
48130,.026862876,.020548835,.019307386
48131,.032211468,.023883697,.022608696
48133,.027356822,.019732114,.014354067
48134,.028950408,.019917525,.017386265
48135,.044168767,.030251801,.023272803
48137,.033588585,.022822412,.021046478
48138,.016461357,.013589142,.01514573
48141,.035729356,.028386651,.020277096
48144,.025869312,.02005424,.019830415
48146,.050610784,.033789441,.026059834
48150,.03844874,.0295897,.02545925
48152,.027297588,.022182401,.019925334
48154,.022654116,.020172678,.020298529
48158,.028702959,.021512996,.016729323
48160,.036023647,.026334994,.021073699
48161,.028317906,.021130661,.01787165
48162,.030238638,.022726949,.020108473
48164,.024598928,.019900389,.019272614
48166,.035503257,.021540146,.01847068
48167,.020539835,.016541421,.014105642
48169,.028574992,.020624699,.01959132
48170,.023425495,.018120706,.015331847
48173,.031501848,.023413219,.018951569
48174,.035248805,.026980236,.021026116
48176,.023339186,.017827246,.015290093
48178,.024991956,.018882457,.017463049
48180,.039813098,.027910504,.022200026
48182,.027293717,.020811025,.019318487
48183,.025378617,.021772198,.017823065
48184,.042473696,.028791642,.023489933
48185,.030184006,.024746954,.021986945
48186,.043097984,.030419987,.023371849
48187,.025213303,.018564695,.014928524
48188,.033929635,.025697907,.020471791
48189,.034383547,.020882901,.017721243
48192,.034956142,.025988998,.022195229
48195,.036505621,.02554086,.021481089
48197,.03441792,.026080282,.020487582
48198,.038465757,.029681679,.021814007
48202,.020784931,.016481312,.011739876
48203,.026125796,.018526323,.014869063
48204,.028650964,.021621061,.017937221
48205,.046976835,.031742044,.020278646
48206,.023779869,.018213278,.013202334
48207,.018156391,.017234709,.012050613
48209,.020139504,.0138433,.013044883
48210,.025697205,.017031848,.012103321
48212,.030584874,.020178983,.01468349
48213,.027133293,.019955523,.015416958
48214,.020863423,.016009407,.011429625
48217,.036243577,.024921913,.017291067
48218,.042255942,.027971592,.019457122
48219,.046045426,.031899136,.024661765
48220,.05631081,.040705118,.032473989
48221,.041471161,.029639974,.023765462
48223,.035584319,.026747286,.025568627
48224,.052364126,.035082895,.024524571
48225,.05682819,.04083297,.030604178
48227,.039049357,.028592298,.02081456
48228,.053629331,.034316275,.023200644
48229,.039416984,.025628882,.021130893
48230,.018365636,.014443342,.014434575
48234,.04285714,.029576136,.021649485
48235,.045287903,.033139672,.025951413
48236,.021617243,.018263148,.019116338
48237,.045904502,.030404491,.0238433
48238,.029626319,.021544266,.016616212
48239,.057330664,.039994802,.029000044
48240,.061340567,.042116273,.030308146
48301,.015592099,.012110389,.011192901
48302,.020734364,.014499973,.012202458
48304,.019342989,.016697364,.015163131
48306,.018854899,.014113965,.010863776
48307,.031362776,.021984581,.018112384
48309,.026557762,.018706948,.01573552
48310,.032329079,.025004722,.019787392
48312,.029788818,.025934964,.021875687
48313,.030226339,.024547912,.019823233
48314,.041979004,.024990754,.016667875
48315,.019183481,.014928747,.013156482
48316,.02113378,.018628456,.01732108
48317,.027238179,.022207646,.021832069
48320,.039556015,.028722735,.024703892
48322,.025816364,.020040918,.017480468
48323,.020408517,.015621904,.012838469
48324,.024893524,.018367827,.015505169
48326,.032189485,.023627937,.017733848
48327,.040837832,.028598949,.023602821
48328,.043354556,.02892792,.020740086
48329,.037645958,.026480483,.021810934
48331,.020138495,.016783049,.014620793
48334,.028366398,.021847071,.018545279
48335,.015994497,.012721974,.011907012
48336,.038860843,.027841825,.022064708
48340,.051803283,.02885153,.018351477
48341,.035897829,.028970059,.022583779
48342,.03196656,.023663698,.020336686
48346,.025598714,.018239941,.015485996
48348,.019527163,.013002997,.01310649
48353,.032507118,.018963033,.016285907
48356,.024145145,.018867504,.015051581
48357,.024058139,.015840221,.014348413
48359,.030819984,.020209467,.019685822
48360,.027087102,.018777944,.013654619
48362,.031935025,.021274369,.017028773
48371,.032963108,.019509669,.016889697
48374,.013928127,.012203799,.01315935
48375,.02960334,.022082832,.017643791
48377,.024117487,.022206509,.019458802
48380,.022004953,.015150668,.011916785
48381,.027807765,.019708879,.017423499
48382,.027190769,.019790612,.016907409
48383,.025716234,.01622512,.011993825
48386,.030071726,.020772289,.017757399
48390,.035337612,.030427676,.022904145
48393,.024361068,.016328432,.01382121
48421,.034055222,.022579664,.023678647
48430,.031921949,.021858156,.017952314
48442,.033693995,.023983043,.020002877
48444,.032818578,.021570038,.014925373
48446,.030060545,.020568192,.019097988
48455,.022783171,.015925817,.015411559
48461,.033613607,.022070942,.017259978
48462,.025954083,.016737832,.015724976
48836,.035226975,.024768138,.023988342
48843,.029637385,.02175599,.016920051
49046,.035866786,.024043744,.022518931
49058,.037826512,.025478186,.023503775
49270,.023594771,.018735364,.018733697
49301,.017062454,.014483023,.014884016
49302,.021211872,.017264683,.018621974
49306,.020300327,.016588425,.015985522
49315,.021896698,.01937753,.019382367
49316,.025683673,.022002412,.020657996
49319,.034318518,.028244499,.024742071
49321,.021531291,.019495638,.020142715
49330,.028766733,.024453877,.025064085
49331,.028867653,.021853367,.019661637
